province,district,palika,sex,breakdown,sector,value
LUMBINI,Bardiya,Barbardiya Municipality,,Disable/sickness,15 - 19,0.0
LUMBINI,Bardiya,Barbardiya Municipality,,Disable/sickness,20 - 24,8.0
LUMBINI,Bardiya,Barbardiya Municipality,,Disable/sickness,25 - 29,12.0
LUMBINI,Bardiya,Barbardiya Municipality,,Disable/sickness,30 - 34,32.0
LUMBINI,Bardiya,Barbardiya Municipality,,Disable/sickness,35 - 39,51.0
LUMBINI,Bardiya,Barbardiya Municipality,,Disable/sickness,40 - 44,59.0
LUMBINI,Bardiya,Barbardiya Municipality,,Disable/sickness,45 - 49,45.0
LUMBINI,Bardiya,Barbardiya Municipality,,Penson / income,Total No. of children born alive in last 12 months,23.0
LUMBINI,Bardiya,Barbardiya Municipality,,Penson / income,15 - 19,1.0
LUMBINI,Bardiya,Barbardiya Municipality,,Penson / income,20 - 24,1.0
LUMBINI,Bardiya,Barbardiya Municipality,,Penson / income,25 - 29,3.0
LUMBINI,Bardiya,Barbardiya Municipality,,Penson / income,30 - 34,7.0
LUMBINI,Bardiya,Barbardiya Municipality,,Penson / income,35 - 39,3.0
LUMBINI,Bardiya,Barbardiya Municipality,,Penson / income,40 - 44,2.0
LUMBINI,Bardiya,Barbardiya Municipality,,Penson / income,45 - 49,6.0
LUMBINI,Bardiya,Barbardiya Municipality,,Social work/volunteer,Total No. of children born alive in last 12 months,15.0
LUMBINI,Bardiya,Barbardiya Municipality,,Social work/volunteer,15 - 19,0.0
LUMBINI,Bardiya,Barbardiya Municipality,,Social work/volunteer,20 - 24,1.0
LUMBINI,Bardiya,Barbardiya Municipality,,Social work/volunteer,25 - 29,1.0
LUMBINI,Bardiya,Barbardiya Municipality,,Social work/volunteer,30 - 34,3.0
LUMBINI,Bardiya,Barbardiya Municipality,,Social work/volunteer,35 - 39,2.0
LUMBINI,Bardiya,Barbardiya Municipality,,Social work/volunteer,40 - 44,2.0
LUMBINI,Bardiya,Barbardiya Municipality,,Social work/volunteer,45 - 49,6.0
LUMBINI,Bardiya,Barbardiya Municipality,,Other,Total No. of children born alive in last 12 months,1170.0
LUMBINI,Bardiya,Barbardiya Municipality,,Other,15 - 19,36.0
LUMBINI,Bardiya,Barbardiya Municipality,,Other,20 - 24,180.0
LUMBINI,Bardiya,Barbardiya Municipality,,Other,25 - 29,213.0
LUMBINI,Bardiya,Barbardiya Municipality,,Other,30 - 34,186.0
LUMBINI,Bardiya,Barbardiya Municipality,,Other,35 - 39,169.0
LUMBINI,Bardiya,Barbardiya Municipality,,Other,40 - 44,203.0
LUMBINI,Bardiya,Barbardiya Municipality,,Other,45 - 49,183.0
LUMBINI,Bardiya,Barbardiya Municipality,,Not Stated,Total No. of children born alive in last 12 months,193.0
LUMBINI,Bardiya,Barbardiya Municipality,,Not Stated,15 - 19,1.0
LUMBINI,Bardiya,Barbardiya Municipality,,Not Stated,20 - 24,21.0
LUMBINI,Bardiya,Barbardiya Municipality,,Not Stated,25 - 29,27.0
LUMBINI,Bardiya,Barbardiya Municipality,,Not Stated,30 - 34,33.0
LUMBINI,Bardiya,Barbardiya Municipality,,Not Stated,35 - 39,45.0
LUMBINI,Bardiya,Barbardiya Municipality,,Not Stated,40 - 44,45.0
LUMBINI,Bardiya,Barbardiya Municipality,,Not Stated,45 - 49,21.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Total,Total No. of children born alive in last 12 months,11119.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Total,15 - 19,141.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Total,20 - 24,1052.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Total,25 - 29,1954.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Total,30 - 34,2163.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Total,35 - 39,2213.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Total,40 - 44,1874.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Total,45 - 49,1722.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Student,Total No. of children born alive in last 12 months,75.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Student,15 - 19,9.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Student,20 - 24,35.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Student,25 - 29,13.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Student,30 - 34,6.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Student,35 - 39,5.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Student,40 - 44,2.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Student,45 - 49,5.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Household chores,Total No. of children born alive in last 12 months,7800.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Household chores,15 - 19,80.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Household chores,20 - 24,619.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Household chores,25 - 29,1306.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Household chores,30 - 34,1556.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Household chores,35 - 39,1627.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Household chores,40 - 44,1403.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Household chores,45 - 49,1209.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Family care,Total No. of children born alive in last 12 months,1272.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Family care,15 - 19,19.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Family care,20 - 24,163.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Family care,25 - 29,319.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Family care,30 - 34,213.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Family care,35 - 39,217.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Family care,40 - 44,176.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Family care,45 - 49,165.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Disable/sickness,Total No. of children born alive in last 12 months,136.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Disable/sickness,15 - 19,0.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Disable/sickness,20 - 24,2.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Disable/sickness,25 - 29,7.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Disable/sickness,30 - 34,13.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Disable/sickness,35 - 39,21.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Disable/sickness,40 - 44,23.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Disable/sickness,45 - 49,70.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Penson / income,Total No. of children born alive in last 12 months,15.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Penson / income,15 - 19,0.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Penson / income,20 - 24,2.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Penson / income,25 - 29,3.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Penson / income,30 - 34,2.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Penson / income,35 - 39,2.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Penson / income,40 - 44,0.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Penson / income,45 - 49,6.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Social work/volunteer,Total No. of children born alive in last 12 months,15.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Social work/volunteer,15 - 19,1.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Social work/volunteer,20 - 24,0.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Social work/volunteer,25 - 29,4.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Social work/volunteer,30 - 34,3.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Social work/volunteer,35 - 39,4.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Social work/volunteer,40 - 44,3.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Social work/volunteer,45 - 49,0.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Other,Total No. of children born alive in last 12 months,1729.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Other,15 - 19,31.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Other,20 - 24,223.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Other,25 - 29,285.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Other,30 - 34,355.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Other,35 - 39,320.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Other,40 - 44,256.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Other,45 - 49,259.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Not Stated,Total No. of children born alive in last 12 months,77.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Not Stated,15 - 19,1.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Not Stated,20 - 24,8.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Not Stated,25 - 29,17.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Not Stated,30 - 34,15.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Not Stated,35 - 39,17.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Not Stated,40 - 44,11.0
LUMBINI,Bardiya,Thakurbaba Municipality,,Not Stated,45 - 49,8.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Total,Total No. of children born alive in last 12 months,3694.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Total,15 - 19,54.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Total,20 - 24,393.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Total,25 - 29,652.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Total,30 - 34,649.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Total,35 - 39,680.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Total,40 - 44,668.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Total,45 - 49,598.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Student,Total No. of children born alive in last 12 months,27.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Student,15 - 19,9.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Student,20 - 24,14.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Student,25 - 29,2.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Student,30 - 34,1.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Student,35 - 39,1.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Student,40 - 44,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Student,45 - 49,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,2425.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Household chores,15 - 19,30.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Household chores,20 - 24,228.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Household chores,25 - 29,436.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Household chores,30 - 34,425.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Household chores,35 - 39,472.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Household chores,40 - 44,473.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Household chores,45 - 49,361.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Family care,Total No. of children born alive in last 12 months,700.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Family care,15 - 19,7.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Family care,20 - 24,106.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Family care,25 - 29,127.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Family care,30 - 34,115.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Family care,35 - 39,105.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Family care,40 - 44,106.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Family care,45 - 49,134.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Disable/sickness,Total No. of children born alive in last 12 months,65.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Disable/sickness,15 - 19,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Disable/sickness,20 - 24,5.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Disable/sickness,25 - 29,7.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Disable/sickness,30 - 34,12.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Disable/sickness,35 - 39,15.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Disable/sickness,40 - 44,15.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Disable/sickness,45 - 49,11.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Penson / income,Total No. of children born alive in last 12 months,7.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Penson / income,15 - 19,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Penson / income,20 - 24,1.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Penson / income,25 - 29,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Penson / income,30 - 34,3.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Penson / income,35 - 39,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Penson / income,40 - 44,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Penson / income,45 - 49,3.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Social work/volunteer,Total No. of children born alive in last 12 months,14.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Social work/volunteer,15 - 19,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Social work/volunteer,20 - 24,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Social work/volunteer,25 - 29,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Social work/volunteer,30 - 34,7.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Social work/volunteer,35 - 39,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Social work/volunteer,40 - 44,1.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Social work/volunteer,45 - 49,6.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Other,Total No. of children born alive in last 12 months,425.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Other,15 - 19,8.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Other,20 - 24,38.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Other,25 - 29,75.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Other,30 - 34,80.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Other,35 - 39,85.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Other,40 - 44,69.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Other,45 - 49,70.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Not Stated,Total No. of children born alive in last 12 months,31.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Not Stated,15 - 19,0.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Not Stated,20 - 24,1.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Not Stated,25 - 29,5.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Not Stated,30 - 34,6.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Not Stated,35 - 39,2.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Not Stated,40 - 44,4.0
LUMBINI,Bardiya,Geruwa Gaunpalika,,Not Stated,45 - 49,13.0
LUMBINI,Bardiya,Rajapur Municipality,,Total,Total No. of children born alive in last 12 months,8416.0
LUMBINI,Bardiya,Rajapur Municipality,,Total,15 - 19,121.0
LUMBINI,Bardiya,Rajapur Municipality,,Total,20 - 24,803.0
LUMBINI,Bardiya,Rajapur Municipality,,Total,25 - 29,1386.0
LUMBINI,Bardiya,Rajapur Municipality,,Total,30 - 34,1535.0
LUMBINI,Bardiya,Rajapur Municipality,,Total,35 - 39,1803.0
LUMBINI,Bardiya,Rajapur Municipality,,Total,40 - 44,1392.0
LUMBINI,Bardiya,Rajapur Municipality,,Total,45 - 49,1376.0
LUMBINI,Bardiya,Rajapur Municipality,,Student,Total No. of children born alive in last 12 months,79.0
LUMBINI,Bardiya,Rajapur Municipality,,Student,15 - 19,9.0
LUMBINI,Bardiya,Rajapur Municipality,,Student,20 - 24,34.0
LUMBINI,Bardiya,Rajapur Municipality,,Student,25 - 29,16.0
LUMBINI,Bardiya,Rajapur Municipality,,Student,30 - 34,7.0
LUMBINI,Bardiya,Rajapur Municipality,,Student,35 - 39,8.0
LUMBINI,Bardiya,Rajapur Municipality,,Student,40 - 44,0.0
LUMBINI,Bardiya,Rajapur Municipality,,Student,45 - 49,5.0
LUMBINI,Bardiya,Rajapur Municipality,,Household chores,Total No. of children born alive in last 12 months,5252.0
LUMBINI,Bardiya,Rajapur Municipality,,Household chores,15 - 19,50.0
LUMBINI,Bardiya,Rajapur Municipality,,Household chores,20 - 24,421.0
LUMBINI,Bardiya,Rajapur Municipality,,Household chores,25 - 29,827.0
LUMBINI,Bardiya,Rajapur Municipality,,Household chores,30 - 34,955.0
LUMBINI,Bardiya,Rajapur Municipality,,Household chores,35 - 39,1166.0
LUMBINI,Bardiya,Rajapur Municipality,,Household chores,40 - 44,949.0
LUMBINI,Bardiya,Rajapur Municipality,,Household chores,45 - 49,884.0
LUMBINI,Bardiya,Rajapur Municipality,,Family care,Total No. of children born alive in last 12 months,1302.0
LUMBINI,Bardiya,Rajapur Municipality,,Family care,15 - 19,28.0
LUMBINI,Bardiya,Rajapur Municipality,,Family care,20 - 24,154.0
LUMBINI,Bardiya,Rajapur Municipality,,Family care,25 - 29,270.0
LUMBINI,Bardiya,Rajapur Municipality,,Family care,30 - 34,250.0
LUMBINI,Bardiya,Rajapur Municipality,,Family care,35 - 39,251.0
LUMBINI,Bardiya,Rajapur Municipality,,Family care,40 - 44,156.0
LUMBINI,Bardiya,Rajapur Municipality,,Family care,45 - 49,193.0
LUMBINI,Bardiya,Rajapur Municipality,,Disable/sickness,Total No. of children born alive in last 12 months,92.0
LUMBINI,Bardiya,Rajapur Municipality,,Disable/sickness,15 - 19,1.0
LUMBINI,Bardiya,Rajapur Municipality,,Disable/sickness,20 - 24,0.0
LUMBINI,Bardiya,Rajapur Municipality,,Disable/sickness,25 - 29,10.0
LUMBINI,Bardiya,Rajapur Municipality,,Disable/sickness,30 - 34,20.0
LUMBINI,Bardiya,Rajapur Municipality,,Disable/sickness,35 - 39,15.0
LUMBINI,Bardiya,Rajapur Municipality,,Disable/sickness,40 - 44,17.0
LUMBINI,Bardiya,Rajapur Municipality,,Disable/sickness,45 - 49,29.0
LUMBINI,Bardiya,Rajapur Municipality,,Penson / income,Total No. of children born alive in last 12 months,12.0
LUMBINI,Bardiya,Rajapur Municipality,,Penson / income,15 - 19,0.0
LUMBINI,Bardiya,Rajapur Municipality,,Penson / income,20 - 24,1.0
LUMBINI,Bardiya,Rajapur Municipality,,Penson / income,25 - 29,0.0
LUMBINI,Bardiya,Rajapur Municipality,,Penson / income,30 - 34,2.0
LUMBINI,Bardiya,Rajapur Municipality,,Penson / income,35 - 39,4.0
LUMBINI,Bardiya,Rajapur Municipality,,Penson / income,40 - 44,2.0
LUMBINI,Bardiya,Rajapur Municipality,,Penson / income,45 - 49,3.0
LUMBINI,Bardiya,Rajapur Municipality,,Social work/volunteer,Total No. of children born alive in last 12 months,18.0
LUMBINI,Bardiya,Rajapur Municipality,,Social work/volunteer,15 - 19,0.0
LUMBINI,Bardiya,Rajapur Municipality,,Social work/volunteer,20 - 24,0.0
LUMBINI,Bardiya,Rajapur Municipality,,Social work/volunteer,25 - 29,1.0
LUMBINI,Bardiya,Rajapur Municipality,,Social work/volunteer,30 - 34,3.0
LUMBINI,Bardiya,Rajapur Municipality,,Social work/volunteer,35 - 39,4.0
LUMBINI,Bardiya,Rajapur Municipality,,Social work/volunteer,40 - 44,6.0
LUMBINI,Bardiya,Rajapur Municipality,,Social work/volunteer,45 - 49,4.0
LUMBINI,Bardiya,Rajapur Municipality,,Other,Total No. of children born alive in last 12 months,1527.0
LUMBINI,Bardiya,Rajapur Municipality,,Other,15 - 19,32.0
LUMBINI,Bardiya,Rajapur Municipality,,Other,20 - 24,184.0
LUMBINI,Bardiya,Rajapur Municipality,,Other,25 - 29,249.0
LUMBINI,Bardiya,Rajapur Municipality,,Other,30 - 34,269.0
LUMBINI,Bardiya,Rajapur Municipality,,Other,35 - 39,316.0
LUMBINI,Bardiya,Rajapur Municipality,,Other,40 - 44,230.0
LUMBINI,Bardiya,Rajapur Municipality,,Other,45 - 49,247.0
LUMBINI,Bardiya,Rajapur Municipality,,Not Stated,Total No. of children born alive in last 12 months,134.0
LUMBINI,Bardiya,Rajapur Municipality,,Not Stated,15 - 19,1.0
LUMBINI,Bardiya,Rajapur Municipality,,Not Stated,20 - 24,9.0
LUMBINI,Bardiya,Rajapur Municipality,,Not Stated,25 - 29,13.0
LUMBINI,Bardiya,Rajapur Municipality,,Not Stated,30 - 34,29.0
LUMBINI,Bardiya,Rajapur Municipality,,Not Stated,35 - 39,39.0
LUMBINI,Bardiya,Rajapur Municipality,,Not Stated,40 - 44,32.0
LUMBINI,Bardiya,Rajapur Municipality,,Not Stated,45 - 49,11.0
LUMBINI,Bardiya,Madhuwan Municipality,,Total,Total No. of children born alive in last 12 months,11493.0
LUMBINI,Bardiya,Madhuwan Municipality,,Total,15 - 19,168.0
LUMBINI,Bardiya,Madhuwan Municipality,,Total,20 - 24,1156.0
LUMBINI,Bardiya,Madhuwan Municipality,,Total,25 - 29,2150.0
LUMBINI,Bardiya,Madhuwan Municipality,,Total,30 - 34,2103.0
LUMBINI,Bardiya,Madhuwan Municipality,,Total,35 - 39,2194.0
LUMBINI,Bardiya,Madhuwan Municipality,,Total,40 - 44,2046.0
LUMBINI,Bardiya,Madhuwan Municipality,,Total,45 - 49,1676.0
LUMBINI,Bardiya,Madhuwan Municipality,,Student,Total No. of children born alive in last 12 months,70.0
LUMBINI,Bardiya,Madhuwan Municipality,,Student,15 - 19,12.0
LUMBINI,Bardiya,Madhuwan Municipality,,Student,20 - 24,31.0
LUMBINI,Bardiya,Madhuwan Municipality,,Student,25 - 29,14.0
LUMBINI,Bardiya,Madhuwan Municipality,,Student,30 - 34,9.0
LUMBINI,Bardiya,Madhuwan Municipality,,Student,35 - 39,2.0
LUMBINI,Bardiya,Madhuwan Municipality,,Student,40 - 44,2.0
LUMBINI,Bardiya,Madhuwan Municipality,,Student,45 - 49,0.0
LUMBINI,Bardiya,Madhuwan Municipality,,Household chores,Total No. of children born alive in last 12 months,7692.0
LUMBINI,Bardiya,Madhuwan Municipality,,Household chores,15 - 19,101.0
LUMBINI,Bardiya,Madhuwan Municipality,,Household chores,20 - 24,668.0
LUMBINI,Bardiya,Madhuwan Municipality,,Household chores,25 - 29,1362.0
LUMBINI,Bardiya,Madhuwan Municipality,,Household chores,30 - 34,1446.0
LUMBINI,Bardiya,Madhuwan Municipality,,Household chores,35 - 39,1557.0
LUMBINI,Bardiya,Madhuwan Municipality,,Household chores,40 - 44,1436.0
LUMBINI,Bardiya,Madhuwan Municipality,,Household chores,45 - 49,1122.0
LUMBINI,Bardiya,Madhuwan Municipality,,Family care,Total No. of children born alive in last 12 months,1566.0
LUMBINI,Bardiya,Madhuwan Municipality,,Family care,15 - 19,35.0
LUMBINI,Bardiya,Madhuwan Municipality,,Family care,20 - 24,232.0
LUMBINI,Bardiya,Madhuwan Municipality,,Family care,25 - 29,340.0
LUMBINI,Bardiya,Madhuwan Municipality,,Family care,30 - 34,293.0
LUMBINI,Bardiya,Madhuwan Municipality,,Family care,35 - 39,230.0
LUMBINI,Bardiya,Madhuwan Municipality,,Family care,40 - 44,242.0
LUMBINI,Bardiya,Madhuwan Municipality,,Family care,45 - 49,194.0
LUMBINI,Bardiya,Madhuwan Municipality,,Disable/sickness,Total No. of children born alive in last 12 months,288.0
LUMBINI,Bardiya,Madhuwan Municipality,,Disable/sickness,15 - 19,1.0
LUMBINI,Bardiya,Madhuwan Municipality,,Disable/sickness,20 - 24,13.0
LUMBINI,Bardiya,Madhuwan Municipality,,Disable/sickness,25 - 29,24.0
LUMBINI,Bardiya,Madhuwan Municipality,,Disable/sickness,30 - 34,38.0
LUMBINI,Bardiya,Madhuwan Municipality,,Disable/sickness,35 - 39,55.0
LUMBINI,Bardiya,Madhuwan Municipality,,Disable/sickness,40 - 44,67.0
LUMBINI,Bardiya,Madhuwan Municipality,,Disable/sickness,45 - 49,90.0
LUMBINI,Bardiya,Madhuwan Municipality,,Penson / income,Total No. of children born alive in last 12 months,28.0
LUMBINI,Bardiya,Madhuwan Municipality,,Penson / income,15 - 19,0.0
LUMBINI,Bardiya,Madhuwan Municipality,,Penson / income,20 - 24,1.0
LUMBINI,Bardiya,Madhuwan Municipality,,Penson / income,25 - 29,7.0
LUMBINI,Bardiya,Madhuwan Municipality,,Penson / income,30 - 34,4.0
LUMBINI,Bardiya,Madhuwan Municipality,,Penson / income,35 - 39,4.0
LUMBINI,Bardiya,Madhuwan Municipality,,Penson / income,40 - 44,7.0
LUMBINI,Bardiya,Madhuwan Municipality,,Penson / income,45 - 49,5.0
LUMBINI,Bardiya,Madhuwan Municipality,,Social work/volunteer,Total No. of children born alive in last 12 months,19.0
LUMBINI,Bardiya,Madhuwan Municipality,,Social work/volunteer,15 - 19,0.0
LUMBINI,Bardiya,Madhuwan Municipality,,Social work/volunteer,20 - 24,1.0
LUMBINI,Bardiya,Madhuwan Municipality,,Social work/volunteer,25 - 29,3.0
LUMBINI,Bardiya,Madhuwan Municipality,,Social work/volunteer,30 - 34,3.0
LUMBINI,Bardiya,Madhuwan Municipality,,Social work/volunteer,35 - 39,3.0
LUMBINI,Bardiya,Madhuwan Municipality,,Social work/volunteer,40 - 44,2.0
LUMBINI,Bardiya,Madhuwan Municipality,,Social work/volunteer,45 - 49,7.0
LUMBINI,Bardiya,Madhuwan Municipality,,Other,Total No. of children born alive in last 12 months,1786.0
LUMBINI,Bardiya,Madhuwan Municipality,,Other,15 - 19,19.0
LUMBINI,Bardiya,Madhuwan Municipality,,Other,20 - 24,207.0
LUMBINI,Bardiya,Madhuwan Municipality,,Other,25 - 29,388.0
LUMBINI,Bardiya,Madhuwan Municipality,,Other,30 - 34,305.0
LUMBINI,Bardiya,Madhuwan Municipality,,Other,35 - 39,335.0
LUMBINI,Bardiya,Madhuwan Municipality,,Other,40 - 44,281.0
LUMBINI,Bardiya,Madhuwan Municipality,,Other,45 - 49,251.0
LUMBINI,Bardiya,Madhuwan Municipality,,Not Stated,Total No. of children born alive in last 12 months,44.0
LUMBINI,Bardiya,Madhuwan Municipality,,Not Stated,15 - 19,0.0
LUMBINI,Bardiya,Madhuwan Municipality,,Not Stated,20 - 24,3.0
